,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,class
0,0.0542043000459671,0.24367669224739075,0.09762844443321228,0.19405779242515564,0.12713873386383057,0.11572042107582092,0.13907217979431152,0.049849480390548706,0.12616100907325745,0.0,0.09604722261428833,0.06739750504493713,0.10038840770721436,0.014668256044387817,0.10022687911987305,0.06170877814292908,0.10117939114570618,0.10605308413505554,0.06452202796936035,0.07668402791023254,0.06678113341331482,0.018064767122268677,0.0709100216627121,0.07907876372337341,0.07712283730506897,0.12984630465507507,0.03231622278690338,0.09303924441337585,0.0347614586353302,0.04869601130485535,0.047977104783058167,0.11509254574775696,0.059410080313682556,0.16199377179145813,0.0,0.11656752228736877,0.007425427436828613,0.08602729439735413,0.026222556829452515,0.13081714510917664,0.040577054023742676,0.16416975855827332,0
1,0.053811460733413696,0.24614861607551575,0.0976763367652893,0.1964222490787506,0.12724602222442627,0.11681696772575378,0.13847079873085022,0.049498170614242554,0.1251259744167328,0.0,0.09822899103164673,0.06762591004371643,0.10058853030204773,0.015415191650390625,0.10080835223197937,0.0632350742816925,0.1025349497795105,0.10931715369224548,0.06617270410060883,0.07756802439689636,0.06681708991527557,0.01984235644340515,0.07120385766029358,0.08090689778327942,0.07781147956848145,0.1322897970676422,0.0332501083612442,0.09472247958183289,0.03405940532684326,0.04882583022117615,0.04704156517982483,0.11452361941337585,0.0584484338760376,0.16216114163398743,0.0,0.11954942345619202,0.006981119513511658,0.08605477213859558,0.02448827028274536,0.13047322630882263,0.037735313177108765,0.1653951108455658,0
2,0.04994761943817139,0.2448905110359192,0.09403002262115479,0.19493013620376587,0.124673992395401,0.11632990837097168,0.13585305213928223,0.04914748668670654,0.12196037173271179,0.0,0.09742239117622375,0.06739354133605957,0.09788632392883301,0.014665722846984863,0.09685319662094116,0.06257742643356323,0.09812092781066895,0.1088719367980957,0.06566397845745087,0.07752329111099243,0.06438586115837097,0.019218415021896362,0.06688214838504791,0.08069831132888794,0.07355624437332153,0.13192230463027954,0.033080220222473145,0.0944175124168396,0.03205570578575134,0.04749387502670288,0.0422891229391098,0.11442732810974121,0.05328497290611267,0.16221201419830322,0.0,0.11827266216278076,0.004578068852424622,0.08475154638290405,0.019279971718788147,0.1304963231086731,0.03150692582130432,0.165330708026886,0
3,0.04994761943817139,0.2448905110359192,0.09403002262115479,0.19493013620376587,0.124673992395401,0.11632990837097168,0.13585305213928223,0.04914748668670654,0.12196037173271179,0.0,0.09742239117622375,0.06739354133605957,0.09788632392883301,0.014665722846984863,0.09685319662094116,0.06257742643356323,0.09812092781066895,0.1088719367980957,0.06566397845745087,0.07752329111099243,0.06438586115837097,0.019218415021896362,0.06688214838504791,0.08069831132888794,0.07355624437332153,0.13192230463027954,0.033080220222473145,0.0944175124168396,0.03205570578575134,0.04749387502670288,0.0422891229391098,0.11442732810974121,0.05328497290611267,0.16221201419830322,0.0,0.11827266216278076,0.004578068852424622,0.08475154638290405,0.019279971718788147,0.1304963231086731,0.03150692582130432,0.165330708026886,0
4,0.051606953144073486,0.24576693773269653,0.09582296013832092,0.19789636135101318,0.12622979283332825,0.11850190162658691,0.13756555318832397,0.05026021599769592,0.12365621328353882,0.0,0.09632933139801025,0.06902772188186646,0.09730887413024902,0.0176849365234375,0.09635412693023682,0.06614506244659424,0.09809267520904541,0.11215519905090332,0.0647590160369873,0.07795864343643188,0.06429266929626465,0.020672917366027832,0.06690187752246857,0.08174723386764526,0.07384267449378967,0.132921040058136,0.03248625993728638,0.09431475400924683,0.03248189389705658,0.04847332835197449,0.043421536684036255,0.11542469263076782,0.05540823936462402,0.1624336838722229,0.0,0.11810141801834106,0.005819156765937805,0.08873748779296875,0.021109461784362793,0.13605481386184692,0.03414319455623627,0.1697254180908203,0
5,0.04806026816368103,0.2433352768421173,0.09346391260623932,0.19480136036872864,0.12542308866977692,0.11514487862586975,0.13717426359653473,0.047863513231277466,0.12335695326328278,0.0,0.09705306589603424,0.06696942448616028,0.0987076610326767,0.013893038034439087,0.09549565613269806,0.06276223063468933,0.09552867710590363,0.10767397284507751,0.0652681291103363,0.07573011517524719,0.06422717869281769,0.017291635274887085,0.06562681496143341,0.07682022452354431,0.07175873219966888,0.12636712193489075,0.03268517553806305,0.09160730242729187,0.03178691864013672,0.04543274641036987,0.04194708168506622,0.11120769381523132,0.05307227373123169,0.15773937106132507,0.0,0.11444762349128723,0.005124881863594055,0.08337655663490295,0.019479140639305115,0.12976178526878357,0.03186604380607605,0.16373738646507263,0
6,0.04806026816368103,0.2433352768421173,0.09346391260623932,0.19480136036872864,0.12542308866977692,0.11514487862586975,0.13717426359653473,0.047863513231277466,0.12335695326328278,0.0,0.09705306589603424,0.06696942448616028,0.0987076610326767,0.013893038034439087,0.09549565613269806,0.06276223063468933,0.09552867710590363,0.10767397284507751,0.0652681291103363,0.07573011517524719,0.06422717869281769,0.017291635274887085,0.06562681496143341,0.07682022452354431,0.07175873219966888,0.12636712193489075,0.03268517553806305,0.09160730242729187,0.03178691864013672,0.04543274641036987,0.04194708168506622,0.11120769381523132,0.05307227373123169,0.15773937106132507,0.0,0.11444762349128723,0.005124881863594055,0.08337655663490295,0.019479140639305115,0.12976178526878357,0.03186604380607605,0.16373738646507263,0
7,0.04806026816368103,0.2433352768421173,0.09346391260623932,0.19480136036872864,0.12542308866977692,0.11514487862586975,0.13717426359653473,0.047863513231277466,0.12335695326328278,0.0,0.09705306589603424,0.06696942448616028,0.0987076610326767,0.013893038034439087,0.09549565613269806,0.06276223063468933,0.09552867710590363,0.10767397284507751,0.0652681291103363,0.07573011517524719,0.06422717869281769,0.017291635274887085,0.06562681496143341,0.07682022452354431,0.07175873219966888,0.12636712193489075,0.03268517553806305,0.09160730242729187,0.03178691864013672,0.04543274641036987,0.04194708168506622,0.11120769381523132,0.05307227373123169,0.15773937106132507,0.0,0.11444762349128723,0.005124881863594055,0.08337655663490295,0.019479140639305115,0.12976178526878357,0.03186604380607605,0.16373738646507263,0
8,0.0506507009267807,0.24788770079612732,0.09548123180866241,0.19699057936668396,0.12569011747837067,0.11908051371574402,0.1375301033258438,0.05164501070976257,0.12480886280536652,0.0,0.09660433232784271,0.07103654742240906,0.09779371321201324,0.018812328577041626,0.0962209552526474,0.06702825427055359,0.09757377207279205,0.11310228705406189,0.06519992649555206,0.07939305901527405,0.06515321135520935,0.021514594554901123,0.0663507878780365,0.08206036686897278,0.07264325022697449,0.13278856873512268,0.03280675411224365,0.09504017233848572,0.03228491544723511,0.04851067066192627,0.042206376791000366,0.11463174223899841,0.054041922092437744,0.16150829195976257,0.0,0.11817577481269836,0.005164250731468201,0.08935371041297913,0.0209188312292099,0.1355358064174652,0.03468690812587738,0.16877493262290955,0
9,0.0506507009267807,0.24788770079612732,0.09548123180866241,0.19699057936668396,0.12569011747837067,0.11908051371574402,0.1375301033258438,0.05164501070976257,0.12480886280536652,0.0,0.09660433232784271,0.07103654742240906,0.09779371321201324,0.018812328577041626,0.0962209552526474,0.06702825427055359,0.09757377207279205,0.11310228705406189,0.06519992649555206,0.07939305901527405,0.06515321135520935,0.021514594554901123,0.0663507878780365,0.08206036686897278,0.07264325022697449,0.13278856873512268,0.03280675411224365,0.09504017233848572,0.03228491544723511,0.04851067066192627,0.042206376791000366,0.11463174223899841,0.054041922092437744,0.16150829195976257,0.0,0.11817577481269836,0.005164250731468201,0.08935371041297913,0.0209188312292099,0.1355358064174652,0.03468690812587738,0.16877493262290955,0
10,0.04953204095363617,0.24328574538230896,0.09388396143913269,0.19609501957893372,0.12523707747459412,0.11740532517433167,0.13749447464942932,0.04992225766181946,0.12531700730323792,0.0,0.09606066346168518,0.0681372582912445,0.09821423888206482,0.014093548059463501,0.09546241164207458,0.06367596983909607,0.09600728750228882,0.10919806361198425,0.06520751118659973,0.07684460282325745,0.06546872854232788,0.017490923404693604,0.06626780331134796,0.07880935072898865,0.07225146889686584,0.12951186299324036,0.0329274982213974,0.09284511208534241,0.03279788792133331,0.046218305826187134,0.04246792197227478,0.11262199282646179,0.05373913049697876,0.15960857272148132,0.0,0.11603865027427673,0.005054548382759094,0.08488425612449646,0.020188897848129272,0.13042530417442322,0.033554866909980774,0.16424182057380676,0
11,0.05142137408256531,0.24443107843399048,0.09575910866260529,0.19768214225769043,0.1269642561674118,0.1180344820022583,0.13891728222370148,0.0506058931350708,0.12657491862773895,0.0,0.09837700426578522,0.06924748420715332,0.0999983698129654,0.016146957874298096,0.09706516563892365,0.06424117088317871,0.09787501394748688,0.11000204086303711,0.0662413239479065,0.0781438946723938,0.06654295325279236,0.0201224684715271,0.06796807050704956,0.08069467544555664,0.0742945522069931,0.13120615482330322,0.03327079117298126,0.09419494867324829,0.03378690779209137,0.04776522517204285,0.04394592344760895,0.11491978168487549,0.05530036985874176,0.16188263893127441,0.0,0.11725664138793945,0.006574377417564392,0.0872046947479248,0.021652325987815857,0.13522756099700928,0.03433023393154144,0.16933637857437134,0
