,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,class
0,0.06330038607120514,0.38070279359817505,0.1481492668390274,0.3229801654815674,0.23957671225070953,0.2401840090751648,0.2565453201532364,0.13152599334716797,0.19814692437648773,0.06930586695671082,0.19172661006450653,0.08713468909263611,0.21948041021823883,0.020400196313858032,0.21297700703144073,0.09523278474807739,0.20080052316188812,0.11956048011779785,0.13207976520061493,0.06964302062988281,0.1563289612531662,0.007937222719192505,0.15380729734897614,0.11776745319366455,0.14312706887722015,0.13157173991203308,0.07122014462947845,0.07258197665214539,0.08988581597805023,0.0,0.09878934919834137,0.1069134771823883,0.08985744416713715,0.13450908660888672,0.0,0.0878707766532898,0.01549510657787323,0.017979323863983154,0.03783425688743591,0.08423745632171631,0.04085153341293335,0.12048962712287903,0
1,0.06330038607120514,0.38070279359817505,0.1481492668390274,0.3229801654815674,0.23957671225070953,0.2401840090751648,0.2565453201532364,0.13152599334716797,0.19814692437648773,0.06930586695671082,0.19172661006450653,0.08713468909263611,0.21948041021823883,0.020400196313858032,0.21297700703144073,0.09523278474807739,0.20080052316188812,0.11956048011779785,0.13207976520061493,0.06964302062988281,0.1563289612531662,0.007937222719192505,0.15380729734897614,0.11776745319366455,0.14312706887722015,0.13157173991203308,0.07122014462947845,0.07258197665214539,0.08988581597805023,0.0,0.09878934919834137,0.1069134771823883,0.08985744416713715,0.13450908660888672,0.0,0.0878707766532898,0.01549510657787323,0.017979323863983154,0.03783425688743591,0.08423745632171631,0.04085153341293335,0.12048962712287903,0
2,0.07315853238105774,0.37225985527038574,0.1557655781507492,0.317177414894104,0.24430565536022186,0.23744100332260132,0.2643202096223831,0.13006383180618286,0.2104099839925766,0.06463965773582458,0.18786324560642242,0.08322235941886902,0.206086203455925,0.01577359437942505,0.20741640031337738,0.06876686215400696,0.201201930642128,0.09573671221733093,0.12715773284435272,0.06810072064399719,0.14265574514865875,0.0023130178451538086,0.1415739208459854,0.11226615309715271,0.13684086501598358,0.1378161907196045,0.06813457608222961,0.07140481472015381,0.07923372089862823,0.0,0.09045599400997162,0.09769785404205322,0.08570149540901184,0.13348722457885742,0.0,0.08683085441589355,0.009766429662704468,0.010902583599090576,0.03442385792732239,0.07149583101272583,0.04149700701236725,0.11481788754463196,0
3,0.07315853238105774,0.37225985527038574,0.1557655781507492,0.317177414894104,0.24430565536022186,0.23744100332260132,0.2643202096223831,0.13006383180618286,0.2104099839925766,0.06463965773582458,0.18786324560642242,0.08322235941886902,0.206086203455925,0.01577359437942505,0.20741640031337738,0.06876686215400696,0.201201930642128,0.09573671221733093,0.12715773284435272,0.06810072064399719,0.14265574514865875,0.0023130178451538086,0.1415739208459854,0.11226615309715271,0.13684086501598358,0.1378161907196045,0.06813457608222961,0.07140481472015381,0.07923372089862823,0.0,0.09045599400997162,0.09769785404205322,0.08570149540901184,0.13348722457885742,0.0,0.08683085441589355,0.009766429662704468,0.010902583599090576,0.03442385792732239,0.07149583101272583,0.04149700701236725,0.11481788754463196,0
4,0.07315853238105774,0.37225985527038574,0.1557655781507492,0.317177414894104,0.24430565536022186,0.23744100332260132,0.2643202096223831,0.13006383180618286,0.2104099839925766,0.06463965773582458,0.18786324560642242,0.08322235941886902,0.206086203455925,0.01577359437942505,0.20741640031337738,0.06876686215400696,0.201201930642128,0.09573671221733093,0.12715773284435272,0.06810072064399719,0.14265574514865875,0.0023130178451538086,0.1415739208459854,0.11226615309715271,0.13684086501598358,0.1378161907196045,0.06813457608222961,0.07140481472015381,0.07923372089862823,0.0,0.09045599400997162,0.09769785404205322,0.08570149540901184,0.13348722457885742,0.0,0.08683085441589355,0.009766429662704468,0.010902583599090576,0.03442385792732239,0.07149583101272583,0.04149700701236725,0.11481788754463196,0
5,0.0670725554227829,0.3486260175704956,0.143380269408226,0.3169171214103699,0.2392158955335617,0.23938971757888794,0.25366489589214325,0.132386714220047,0.19605033099651337,0.07332530617713928,0.19494812190532684,0.08914518356323242,0.21400173008441925,0.02864372730255127,0.20165427029132843,0.11063125729560852,0.19516079127788544,0.13247564435005188,0.13528473675251007,0.06767004728317261,0.1521974354982376,0.012029290199279785,0.1455753892660141,0.12129226326942444,0.13973326981067657,0.13232016563415527,0.07238273322582245,0.06762459874153137,0.08719049394130707,0.0,0.08957220613956451,0.10827863216400146,0.08277054131031036,0.1319279968738556,0.0,0.08002924919128418,0.014466807246208191,0.016438335180282593,0.029659420251846313,0.08368581533432007,0.030609622597694397,0.1138434112071991,0
6,0.06925752758979797,0.36720913648605347,0.15447193384170532,0.314131498336792,0.24400731921195984,0.23298704624176025,0.2623240649700165,0.1250794231891632,0.21252721548080444,0.05431881546974182,0.1907643973827362,0.08550634980201721,0.21639078855514526,0.01637938618659973,0.21863055229187012,0.07101041078567505,0.21385765075683594,0.09248936176300049,0.1314358413219452,0.06887471675872803,0.15729641914367676,0.007220268249511719,0.15672338008880615,0.11175018548965454,0.14900097250938416,0.12924429774284363,0.0711774080991745,0.07172933220863342,0.09322124719619751,0.0,0.10274666547775269,0.10289233922958374,0.0944395661354065,0.13674750924110413,0.0,0.08633500337600708,0.01750911772251129,0.008818447589874268,0.04160352051258087,0.07298576831817627,0.04567033052444458,0.11595088243484497,0
7,0.06925752758979797,0.36720913648605347,0.15447193384170532,0.314131498336792,0.24400731921195984,0.23298704624176025,0.2623240649700165,0.1250794231891632,0.21252721548080444,0.05431881546974182,0.1907643973827362,0.08550634980201721,0.21639078855514526,0.01637938618659973,0.21863055229187012,0.07101041078567505,0.21385765075683594,0.09248936176300049,0.1314358413219452,0.06887471675872803,0.15729641914367676,0.007220268249511719,0.15672338008880615,0.11175018548965454,0.14900097250938416,0.12924429774284363,0.0711774080991745,0.07172933220863342,0.09322124719619751,0.0,0.10274666547775269,0.10289233922958374,0.0944395661354065,0.13674750924110413,0.0,0.08633500337600708,0.01750911772251129,0.008818447589874268,0.04160352051258087,0.07298576831817627,0.04567033052444458,0.11595088243484497,0
8,0.06925752758979797,0.36720913648605347,0.15447193384170532,0.314131498336792,0.24400731921195984,0.23298704624176025,0.2623240649700165,0.1250794231891632,0.21252721548080444,0.05431881546974182,0.1907643973827362,0.08550634980201721,0.21639078855514526,0.01637938618659973,0.21863055229187012,0.07101041078567505,0.21385765075683594,0.09248936176300049,0.1314358413219452,0.06887471675872803,0.15729641914367676,0.007220268249511719,0.15672338008880615,0.11175018548965454,0.14900097250938416,0.12924429774284363,0.0711774080991745,0.07172933220863342,0.09322124719619751,0.0,0.10274666547775269,0.10289233922958374,0.0944395661354065,0.13674750924110413,0.0,0.08633500337600708,0.01750911772251129,0.008818447589874268,0.04160352051258087,0.07298576831817627,0.04567033052444458,0.11595088243484497,0
9,0.06945423781871796,0.3711991012096405,0.15512493252754211,0.3141762912273407,0.24248725175857544,0.24073854088783264,0.26094186305999756,0.13447654247283936,0.20704343914985657,0.06936663389205933,0.1916029155254364,0.09947744011878967,0.2067403495311737,0.033305585384368896,0.22254613041877747,0.029447972774505615,0.23146727681159973,0.033626407384872437,0.13076645135879517,0.08160239458084106,0.15346607565879822,0.007478624582290649,0.15241751074790955,0.10428503155708313,0.14988356828689575,0.14287111163139343,0.07104986906051636,0.08275449275970459,0.09001120924949646,0.0,0.1014665961265564,0.08888524770736694,0.09776005148887634,0.13762998580932617,0.0,0.09731200337409973,0.01387593150138855,0.01218685507774353,0.039823129773139954,0.06595546007156372,0.04822957515716553,0.11606764793395996,0
